CUST_CODE,TOTAL_SPEND,AVG_MONTHLY_SPEND,STD_MONTHLY_SPEND,TOTAL_VISIT,AVG_MONTHLY_VISIT,STD_MONTHLY_VISIT,MODE_BASKET_SIZE,CUST_LIFETIME,DURATION_FROM_FIRST_PURCHASE,DURATION_FROM_LAST_PURCHASE
CUST0000764473,1.91,1.91,0.0,1,1.0,0.0,1,0,380,380
CUST0000764680,20.000000000000004,0.80000000000000016,0.28781938781117583,5,1.0,0.0,1,314,386,72
CUST0000764951,165.73,165.73,0.0,1,1.0,0.0,3,0,304,304
CUST0000765119,9956.4800000001251,38.892500000000034,31.989132627347047,38,2.3750000000000013,1.6909686573085854,3,808,808,0
CUST0000765440,487.34999999999945,6.0166666666666728,3.6815395330395853,11,1.2222222222222217,0.4157397096415491,3,641,660,19
CUST0000765552,2.82,0.70500000000000007,0.075000000000000025,2,1.0,0.0,1,40,342,302
CUST0000765701,6.379999999999999,6.379999999999999,0.0,1,1.0,0.0,2,0,227,227
CUST0000766149,2576.20000000001,25.761999999999979,29.576559570037887,22,2.2000000000000006,1.720465053408526,3,592,642,50
CUST0000766572,6.48,6.48,0.0,1,1.0,0.0,1,0,761,761
CUST0000766708,0.85,0.85,0.0,1,1.0,0.0,1,0,93,93
CUST0000766785,28.56,7.14,0.0,2,1.0,0.0,2,205,217,12
CUST0000766797,683.7600000000001,18.993333333333332,16.279924924751811,8,1.3333333333333344,0.47140452079103162,3,710,710,0
CUST0000767071,14.77,14.77,0.0,1,1.0,0.0,3,0,600,600
CUST0000767243,19694.450000000106,54.555263157894977,51.452981640208044,63,3.3157894736842008,2.0013845622980568,3,700,726,26
CUST0000767245,16.68,16.68,0.0,1,1.0,0.0,3,0,95,95
CUST0000767282,2498.6499999999769,20.649999999999995,14.639237436672467,13,1.1818181818181803,0.38569460791993543,3,736,742,6
CUST0000768379,9.48,1.0533333333333335,0.21746008573733455,3,1.0,0.0,1,446,744,298
CUST0000768567,430.11999999999955,26.882500000000004,17.577651115834559,5,1.25,0.43301270189221946,3,475,755,280
CUST0000768680,1852.6199999999942,15.310909090909098,13.847849491426095,14,1.2727272727272723,0.44536177141512334,3,649,681,32
CUST0000768789,1294.0399999999972,4.477647058823532,3.9495934703858948,33,1.9411764705882355,1.1616716269489118,2,771,782,11
CUST0000769285,3.44,3.44,0.0,1,1.0,0.0,2,0,760,760
CUST0000769480,2.57,2.57,0.0,1,1.0,0.0,1,0,248,248
CUST0000769635,37199.960000001265,47.44892857142856,17.790016128493008,236,8.4285714285714359,2.9931895485367086,2,811,811,0
CUST0000769673,284.89999999999992,5.8142857142857149,6.31632998582214,7,1.0,0.0,3,632,728,96
CUST0000769822,20.790000000000003,2.3100000000000005,2.0926697462014086,5,1.6666666666666665,0.94280904158206336,2,417,423,6
CUST0000770037,241.85000000000008,4.9357142857142851,3.0274971140382951,7,1.0,0.0,2,288,778,490
CUST0000770204,17.949999999999996,0.71799999999999986,0.75100998661802087,6,1.2000000000000006,0.4,1,380,429,49
CUST0000770325,22.340000000000003,22.340000000000003,0.0,1,1.0,0.0,3,0,690,690
CUST0000770451,12594.250000000591,20.150800000000057,14.760559317315854,52,2.0800000000000103,1.0925200226998131,3,791,799,8
CUST0000770636,1.39,1.39,0.0,1,1.0,0.0,1,0,187,187
CUST0000770701,854.20000000000039,34.168,10.304048524730462,5,1.0,0.0,3,590,797,207
CUST0000770745,1.12,1.12,0.0,1,1.0,0.0,1,0,262,262
CUST0000770764,38.559999999999988,9.64,0.0,2,1.0,0.0,2,360,374,14
CUST0000770821,427.28999999999991,47.476666666666674,19.441403127232245,4,1.333333333333333,0.47140452079103157,3,639,764,125
CUST0000770969,874.30000000000018,4.46071428571429,3.1635591716693181,20,1.4285714285714288,0.72843135908468337,3,760,761,1
CUST0000771206,62.039999999999978,3.8775,5.2390856788183946,7,1.7500000000000002,1.299038105676658,2,712,764,52
CUST0000771327,2.7199999999999998,2.7199999999999998,0.0,1,1.0,0.0,1,0,593,593
CUST0000771481,14192.820000000283,43.804999999999978,27.406163996444306,34,1.888888888888888,0.93623886368626175,3,742,782,40
CUST0000771745,69.27000000000001,7.6966666666666672,3.3281159167846832,3,1.0,0.0,2,539,584,45
CUST0000771768,48718.599999999089,62.1410714285714,32.98028711424076,276,9.8571428571428115,4.6729792096560292,2,814,814,0
CUST0000771781,18579.400000000594,23.698214285714378,12.241663943146744,245,8.7500000000000338,3.4910600109422369,2,812,815,3
CUST0000772115,1.4,1.4,0.0,1,1.0,0.0,1,0,732,732
CUST0000772225,0.31,0.31,0.0,1,1.0,0.0,1,0,160,160
CUST0000772972,4.67,4.67,0.0,1,1.0,0.0,2,0,813,813
CUST0000773032,5009.9400000000342,15.462777777777806,10.379047165406307,28,1.5555555555555538,0.68493488921877543,3,768,808,40
CUST0000773182,0.93,0.93,0.0,1,1.0,0.0,1,0,818,818
CUST0000773226,2836.2799999999675,9.81411764705882,9.65268268643401,25,1.4705882352941184,0.49913419848462176,2,723,795,72
CUST0000773264,6.9399999999999995,6.9399999999999995,0.0,1,1.0,0.0,2,0,209,209
CUST0000773269,1.54,1.54,0.0,1,1.0,0.0,1,0,390,390
CUST0000773456,173.61000000000013,2.1433333333333326,1.4537461187489988,15,1.666666666666667,0.94280904158206347,1,654,778,124
CUST0000773486,3.33,3.33,0.0,1,1.0,0.0,2,0,509,509
CUST0000773551,1257.1900000000091,10.39,6.7349940946184566,35,3.1818181818181874,1.4024771473219553,2,342,357,15
CUST0000773601,185.51999999999984,11.595,8.116010411526096,4,1.0,0.0,3,585,787,202
CUST0000773738,163.92000000000002,4.5533333333333328,2.1191088273664049,7,1.1666666666666665,0.372677996249965,2,781,814,33
CUST0000773965,12.439999999999998,3.11,2.06,2,1.0,0.0,2,229,363,134
CUST0000774121,111.05999999999995,12.34,4.4196455363147242,4,1.3333333333333337,0.47140452079103168,2,451,530,79
CUST0000774135,996.83999999999992,12.306666666666665,10.821373911538831,11,1.2222222222222225,0.41573970964154922,3,590,639,49
CUST0000774171,57351.560000003417,73.152499999999847,32.408905040017224,278,9.9285714285713489,4.19122017205161,3,815,818,3
CUST0000774174,0.67,0.67,0.0,1,1.0,0.0,1,0,433,433
CUST0000774194,4.2,1.05,0.0,2,1.0,0.0,2,434,460,26
CUST0000774241,1299.3599999999997,5.0756250000000032,6.294899690175769,20,1.2500000000000016,0.4330127018922193,2,733,737,4
CUST0000774348,27.990000000000006,3.1099999999999994,0.028284271247461711,3,1.0,0.0,2,261,305,44
CUST0000774376,62.919999999999987,15.729999999999999,10.57,4,1.9999999999999998,1.0,3,6,650,644
CUST0000774398,0.84,0.21,0.0,2,1.0,0.0,1,713,719,6
CUST0000774516,34.710000000000008,34.710000000000008,0.0,1,1.0,0.0,3,0,414,414
CUST0000774572,9.66,2.415,1.3450000000000002,2,1.0,0.0,2,305,690,385
CUST0000774693,39.11999999999999,4.3466666666666676,2.90948258095643,3,1.0,0.0,2,468,622,154
CUST0000774938,2177.2300000000005,17.993636363636398,13.768439056392216,33,2.9999999999999996,2.0,2,363,391,28
CUST0000775073,13.760000000000002,13.760000000000002,0.0,2,2.0,0.0,3,3,649,646
CUST0000775371,7.24,1.81,0.0,2,1.0,0.0,1,309,315,6
CUST0000775541,6761.0000000000273,67.610000000000042,45.953813552304887,12,1.1999999999999971,0.40000000000000058,3,713,801,88
CUST0000775627,0.83,0.83,0.0,1,1.0,0.0,1,0,139,139
CUST0000776119,7769.9600000000519,16.053636363636333,23.278199427684289,44,2.0000000000000031,1.2431631210161229,1,817,817,0
CUST0000776274,1237.649999999996,49.506,40.37940940628031,7,1.4,0.79999999999999982,3,714,776,62
CUST0000776350,10.629999999999999,10.629999999999999,0.0,1,1.0,0.0,3,0,243,243
CUST0000776878,0.31,0.31,0.0,1,1.0,0.0,1,0,775,775
CUST0000777447,5.8,5.8,0.0,1,1.0,0.0,2,0,708,708
CUST0000777534,53.200000000000017,3.3249999999999997,1.5449029095706952,4,1.0,0.0,2,491,748,257
CUST0000777781,35263.079999996429,48.371851851851773,24.704069845695837,76,2.8148148148147967,1.2776435785674352,3,802,802,0
CUST0000777817,577.4399999999996,7.1288888888888913,7.2162077520667083,15,1.6666666666666659,1.2472191289246468,2,723,727,4
CUST0000777978,0.42,0.42,0.0,1,1.0,0.0,1,0,358,358
CUST0000778112,93633.919999995967,177.00173913043292,74.553462850912055,71,3.08695652173912,1.28242445250023,3,809,813,4
CUST0000778495,1.27,1.27,0.0,1,1.0,0.0,1,0,315,315
CUST0000778529,0.86,0.86,0.0,1,1.0,0.0,1,0,246,246
CUST0000778636,175.67999999999995,10.98,17.873743312468154,5,1.2500000000000007,0.4330127018922193,3,174,285,111
CUST0000778654,99963.640000007377,127.5046428571426,61.490787142822583,298,10.642857142857174,5.6265587409451463,3,817,818,1
CUST0000778666,27.839999999999996,6.96,0.0,2,1.0,0.0,2,176,259,83
CUST0000778760,706.22999999999934,14.412857142857145,7.4397056667695729,12,1.7142857142857137,0.88063057185271054,3,523,559,36
CUST0000778807,5.09,5.09,0.0,1,1.0,0.0,2,0,527,527
CUST0000778814,55.440000000000005,13.86,4.41,2,1.0,0.0,3,146,477,331
CUST0000779002,9.120000000000001,1.0133333333333334,0.094280904158206377,3,1.0,0.0,1,735,763,28
CUST0000779201,2.0100000000000002,2.0100000000000002,0.0,1,1.0,0.0,1,0,488,488
CUST0000779293,38.97,38.97,0.0,1,1.0,0.0,3,0,330,330
CUST0000779513,0.54,0.54,0.0,1,1.0,0.0,1,0,498,498
CUST0000779619,314.88000000000011,19.68,8.9950180655738521,4,1.0,0.0,3,320,714,394
CUST0000779740,335.28000000000003,83.820000000000007,0.0,2,1.0,0.0,3,455,511,56
CUST0000779849,1087.399999999998,10.873999999999995,3.7080215749102643,12,1.1999999999999997,0.40000000000000008,2,790,799,9
CUST0000779978,1838.6099999999929,22.698888888888906,18.289736918370647,18,2.0000000000000013,1.3333333333333326,3,659,671,12
CUST0000779987,1.99,1.99,0.0,1,1.0,0.0,1,0,450,450
CUST0000780008,225.95999999999989,25.106666666666673,15.824854571913832,4,1.3333333333333337,0.47140452079103168,3,46,495,449
CUST0000780018,64.639999999999986,16.16,5.5,3,1.5,0.5,2,382,643,261
CUST0000780025,56.72,14.18,9.1000000000000014,2,1.0,0.0,3,245,804,559
CUST0000780201,130.75999999999988,8.1725,7.6564527524174011,5,1.2500000000000002,0.43301270189221941,3,238,265,27
CUST0000780215,1548.899999999998,61.956,37.889045171394848,10,1.9999999999999996,1.5491933384829664,3,560,583,23
CUST0000780900,3.92,3.92,0.0,1,1.0,0.0,2,0,243,243
CUST0000780955,3.7,3.7,0.0,1,1.0,0.0,2,0,712,712
CUST0000781030,268.38,7.4549999999999974,6.8358802164266557,6,1.0,0.0,3,620,641,21
CUST0000781088,11.9,11.9,0.0,1,1.0,0.0,2,0,538,538
CUST0000781198,1.02,1.02,0.0,1,1.0,0.0,1,0,572,572
CUST0000781202,6.74,6.74,0.0,1,1.0,0.0,3,0,191,191
CUST0000781568,1677.0599999999986,34.225714285714254,25.250379831453092,10,1.4285714285714255,0.49487165930539334,3,654,725,71
CUST0000782031,12.37,12.37,0.0,1,1.0,0.0,3,0,453,453
CUST0000782184,124.80000000000001,31.200000000000003,10.680000000000005,2,1.0,0.0,3,195,765,570
CUST0000782365,42.539999999999992,10.635,1.2449999999999992,3,1.5,0.5,3,130,307,177
CUST0000782483,1.85,1.85,0.0,1,1.0,0.0,1,0,353,353
CUST0000782653,0.32,0.32,0.0,1,1.0,0.0,1,0,597,597
CUST0000782658,1.29,1.29,0.0,1,1.0,0.0,1,0,213,213
CUST0000782711,119.71999999999997,7.4824999999999982,10.471786798345352,4,1.0,0.0,3,615,663,48
CUST0000782803,19978.140000000192,45.301904761904879,25.978039740381416,42,2.0000000000000022,1.1547005383792508,3,690,691,1
CUST0000782870,14.04,3.51,2.88,2,1.0,0.0,2,246,482,236
CUST0000783161,4.16,4.16,0.0,1,1.0,0.0,2,0,442,442
CUST0000783207,57728.1600000111,73.632857142857645,23.005169272694054,421,15.035714285714358,6.1672067239155837,3,818,818,0
CUST0000783333,3341.3900000000222,19.771538461538473,12.116701662234579,41,3.1538461538461551,1.29175812490359,3,390,396,6
CUST0000783947,10330.220000000261,19.5278260869565,16.151360948585516,42,1.8260869565217397,0.91614380459589007,3,805,805,0
CUST0000783982,0.21,0.21,0.0,1,1.0,0.0,1,0,186,186
CUST0000784030,6299.8000000001621,37.276923076923083,30.348146663629411,20,1.5384615384615399,0.634323942402717,3,578,584,6
CUST0000784216,7095.6299999999273,24.552352941176562,18.40085085290152,62,3.6470588235294086,2.3499981594633139,2,690,691,1
CUST0000784384,0.89,0.89,0.0,1,1.0,0.0,1,0,701,701
CUST0000784507,8.1,2.0250000000000004,0.014999999999999902,2,1.0,0.0,1,45,256,211
CUST0000784520,19799.779999999559,29.28961538461537,22.921664840993586,78,3.0000000000000053,1.7974340685458383,3,790,804,14
CUST0000784705,92.13,10.236666666666666,11.31917056246712,5,1.6666666666666663,0.47140452079103168,1,481,488,7
CUST0000784769,7.44,1.86,0.0,2,1.0,0.0,1,143,152,9
CUST0000784863,8.82,0.98,0.46137475729244953,3,1.0,0.0,1,424,813,389
CUST0000785079,45.990000000000023,0.9385714285714285,0.58197762773466943,7,1.0,0.0,1,750,773,23
CUST0000785097,2.51,2.51,0.0,1,1.0,0.0,1,0,798,798
CUST0000785456,79.95,8.8833333333333346,6.210863242917382,4,1.3333333333333335,0.47140452079103168,2,391,525,134
CUST0000785466,0.36,0.36,0.0,1,1.0,0.0,1,0,805,805
CUST0000785649,3.8200000000000003,3.8200000000000003,0.0,1,1.0,0.0,2,0,607,607
CUST0000785656,1.35,1.35,0.0,1,1.0,0.0,1,0,239,239
CUST0000785765,9.94,9.94,0.0,1,1.0,0.0,2,0,617,617
CUST0000785793,3.52,0.88,0.0,2,1.0,0.0,1,346,418,72
CUST0000785895,49277.75999999715,62.854285714285993,36.873202273715975,145,5.1785714285714484,2.2686303518796067,3,810,814,4
CUST0000785905,30.300000000000004,30.300000000000004,0.0,1,1.0,0.0,3,0,308,308
CUST0000786123,90.330000000000055,10.036666666666671,9.46822522381512,3,1.0,0.0,3,355,599,244
CUST0000786722,0.53,0.53,0.0,1,1.0,0.0,1,0,278,278
CUST0000787294,2.1,0.525,0.215,2,1.0,0.0,1,165,766,601
CUST0000787330,54982.799999998591,75.422222222221734,45.449291917503814,108,3.999999999999964,1.4142135623730923,3,784,815,31
CUST0000787823,1471.3199999999993,40.87,26.223464047807752,9,1.5000000000000009,0.76376261582597327,3,468,621,153
CUST0000787846,5784.939999999996,29.51500000000004,24.191687991067127,30,2.1428571428571441,0.98974331861078735,3,682,753,71
CUST0000787886,71.600000000000023,17.900000000000002,0.0,2,1.0,0.0,3,585,608,23
CUST0000788290,0.1,0.1,0.0,1,1.0,0.0,1,0,125,125
CUST0000788391,21.04,5.26,0.0,2,1.0,0.0,2,492,516,24
CUST0000788402,25.340000000000003,25.340000000000003,0.0,1,1.0,0.0,3,0,583,583
CUST0000788454,36216.989999999823,49.680370370370163,38.056467254105755,61,2.25925925925925,1.108639225710798,3,809,812,3
CUST0000788586,1524.3700000000033,4.2226315789473592,4.3129875371770856,33,1.7368421052631584,0.90856192113852985,2,752,784,32
CUST0000788865,72.749999999999986,8.08333333333333,4.1534269652367248,3,1.0,0.0,3,551,692,141
CUST0000789571,70500.639999997453,89.92428571428583,33.922772948121434,315,11.250000000000048,4.1543866660950552,2,812,816,4
CUST0000789660,354.07999999999976,22.130000000000003,9.9420395291911809,4,1.0,0.0,3,309,360,51
CUST0000789670,1019.9000000000017,10.198999999999996,6.7229033162763878,10,1.0,0.0,2,640,658,18
CUST0000789867,14.61,1.6233333333333333,0.10402991022884822,4,1.3333333333333333,0.47140452079103168,2,159,726,567
CUST0000790456,1579.4399999999994,43.873333333333342,26.185418758453267,9,1.5,0.76376261582597282,3,697,730,33
CUST0000790941,51.279999999999994,51.279999999999994,0.0,1,1.0,0.0,3,0,518,518
CUST0000791183,13.999999999999996,3.5,1.96,4,2.0,1.0,1,26,678,652
CUST0000791596,137.78,34.444999999999993,4.4449999999999958,2,1.0,0.0,3,588,802,214
CUST0000791696,2244.7700000000063,18.551818181818195,18.205131553384426,17,1.5454545454545439,0.89072354283024679,3,713,714,1
CUST0000791897,3545.8000000000284,35.458000000000013,26.498911977664289,15,1.4999999999999998,0.49999999999999983,3,678,715,37
CUST0000792020,3.3100000000000005,3.3100000000000005,0.0,1,1.0,0.0,2,0,735,735
CUST0000792239,35.050000000000004,35.050000000000004,0.0,4,4.0,0.0,3,8,148,140
CUST0000792241,7.6899999999999995,7.6899999999999995,0.0,1,1.0,0.0,2,0,731,731
CUST0000792393,43.079999999999984,10.77,0.0,2,1.0,0.0,2,335,339,4
CUST0000792394,18845.279999999733,32.717500000000108,24.691775832248247,120,5.0000000000000062,3.5000000000000004,2,784,790,6
CUST0000792431,5338.7099999999873,31.590000000000032,26.073841887401873,73,5.6153846153846123,4.3771866893713156,2,816,817,1
CUST0000792561,15.760000000000002,3.9400000000000004,1.22,3,1.5,0.5,1,16,750,734
CUST0000793081,23.97,23.97,0.0,1,1.0,0.0,3,0,706,706
CUST0000793091,11.85,11.85,0.0,2,2.0,0.0,2,0,699,699
CUST0000793174,293.03999999999996,32.559999999999995,41.23846747879945,3,1.0,0.0,3,194,232,38
CUST0000793185,0.4,0.4,0.0,1,1.0,0.0,1,0,418,418
CUST0000793220,1.36,1.36,0.0,1,1.0,0.0,2,0,104,104
CUST0000793421,59.310000000000045,0.73222222222222222,0.42697326946719522,9,1.0,0.0,1,741,780,39
CUST0000793719,55.679999999999978,13.920000000000002,13.82,2,1.0,0.0,3,5,524,519
CUST0000793912,0.27,0.27,0.0,1,1.0,0.0,1,0,611,611
CUST0000793932,137.27999999999997,34.32,2.2100000000000004,3,1.5,0.49999999999999994,3,18,225,207
CUST0000794299,299.19999999999993,18.7,13.750145453776115,7,1.7500000000000002,0.82915619758885006,2,593,622,29
CUST0000794328,14133.359999999982,24.537083333333349,14.988354779396428,113,4.7083333333333472,2.6057495189590942,2,765,771,6
CUST0000794330,0.26,0.26,0.0,1,1.0,0.0,1,0,505,505
CUST0000794346,23.52,2.6133333333333333,1.0559461265719108,3,1.0,0.0,2,306,378,72
CUST0000794405,125.70000000000009,31.424999999999997,8.1449999999999978,2,1.0,0.0,3,377,588,211
CUST0000794408,15.22,3.8050000000000006,3.4650000000000003,3,1.5,0.5,2,68,194,126
CUST0000794560,0.47,0.47,0.0,1,1.0,0.0,1,0,322,322
CUST0000794594,12.629999999999999,12.629999999999999,0.0,1,1.0,0.0,2,0,798,798
CUST0000794855,2248.6499999999965,9.9940000000000015,7.3481751022504422,22,1.4666666666666666,0.618241233033047,2,610,639,29
CUST0000794911,1.44,1.44,0.0,1,1.0,0.0,1,0,663,663
CUST0000795193,260.08,16.255000000000003,6.421376410085303,5,1.2500000000000002,0.43301270189221935,2,127,464,337
CUST0000795305,17.639999999999997,1.9599999999999991,1.1313708498984758,3,1.0,0.0,2,565,594,29
CUST0000795333,21375.359999999153,37.109999999999943,28.307499595219166,59,2.458333333333337,1.7554478694117421,2,794,802,8
CUST0000795351,89.84999999999998,3.5940000000000007,3.5556692759591688,5,1.0,0.0,2,431,778,347
CUST0000795634,19.760000000000016,1.2349999999999999,0.52675895815828333,4,1.0,0.0,2,756,809,53
CUST0000795637,224.07999999999998,14.005,22.285364592036643,4,1.0,0.0,3,557,586,29
CUST0000795837,18.3,4.5749999999999993,2.385,2,1.0,0.0,2,288,428,140
CUST0000796063,5.08,5.08,0.0,1,1.0,0.0,2,0,547,547
CUST0000796097,47.060000000000016,47.060000000000016,0.0,2,2.0,0.0,3,12,340,328
CUST0000796169,21.6,21.6,0.0,1,1.0,0.0,3,0,590,590
CUST0000796356,79.6,19.900000000000002,16.080000000000002,2,1.0,0.0,3,9,105,96
CUST0000796361,323.11999999999995,6.5942857142857161,2.0190794022655627,8,1.1428571428571435,0.34992710611188255,1,189,277,88
CUST0000796375,2069.1000000000163,20.690999999999988,11.513705268070748,19,1.8999999999999988,1.445683229480097,3,294,326,32
CUST0000796401,3066.1400000000021,25.339999999999957,19.439715205545777,16,1.4545454545454526,0.65555477735708889,3,693,713,20
CUST0000796427,1119.5599999999979,69.972500000000011,45.491473033415822,7,1.75,0.82915619758885,3,459,510,51
CUST0000796990,11.4,1.2666666666666666,0.4054078878802872,3,1.0,0.0,1,275,381,106
CUST0000797009,1.6800000000000002,1.6800000000000002,0.0,1,1.0,0.0,1,0,266,266
CUST0000797327,6.72,1.68,0.0,2,1.0,0.0,2,568,657,89
CUST0000797393,75.15,8.3500000000000014,5.8839442553443684,4,1.3333333333333335,0.47140452079103168,3,69,174,105
CUST0000797575,40.320000000000007,10.080000000000002,6.4800000000000013,3,1.5,0.49999999999999994,2,590,613,23
CUST0000797618,218.52000000000007,24.279999999999994,18.690655419219514,4,1.3333333333333335,0.47140452079103168,3,462,580,118
CUST0000797905,79539.569999995292,109.10777777777807,76.745211520706718,180,6.6666666666666075,3.0429030972509352,3,795,797,2
CUST0000798234,17.4,4.35,0.0,2,1.0,0.0,2,482,494,12
CUST0000798390,2.5599999999999996,0.64,0.0,2,1.0,0.0,1,97,111,14
CUST0000798581,3024.8399999999906,17.898461538461536,17.462065630808816,22,1.6923076923076932,1.135755620017953,2,723,752,29
CUST0000798613,4.55,4.55,0.0,1,1.0,0.0,1,0,215,215
CUST0000798710,5.4300000000000006,5.4300000000000006,0.0,3,3.0,0.0,1,6,272,266
CUST0000799033,355.9199999999999,88.97999999999999,13.009999999999991,3,1.5,0.49999999999999994,3,24,271,247
CUST0000799209,58.41,58.41,0.0,1,1.0,0.0,3,0,672,672
CUST0000799809,1.02,1.02,0.0,1,1.0,0.0,1,0,515,515
CUST0000800019,13.010000000000002,13.010000000000002,0.0,1,1.0,0.0,2,0,579,579
CUST0000800043,2.72,0.68,0.0,2,1.0,0.0,1,251,277,26
CUST0000800070,49451.079999993,63.075357142857385,23.084406530652888,156,5.5714285714285863,1.7612611437054257,3,809,810,1
CUST0000800372,3099.3599999999919,21.523333333333316,27.508789302491838,25,2.0833333333333375,1.4409680388158805,3,700,733,33
CUST0000800899,0.31,0.31,0.0,1,1.0,0.0,1,0,699,699
CUST0000801239,129151.40000000327,164.73392857143011,46.357022610178817,262,9.35714285714293,2.5384793777024148,3,816,818,2
CUST0000801359,0.86,0.86,0.0,1,1.0,0.0,1,0,355,355
CUST0000801434,64.250000000000014,2.5700000000000007,1.7644715922904508,5,1.0,0.0,2,599,668,69
CUST0000801484,21.95,21.95,0.0,1,1.0,0.0,3,0,616,616
CUST0000801643,170.27999999999992,42.570000000000007,7.2900000000000018,2,1.0,0.0,3,2,645,643
CUST0000801648,1242.9199999999973,6.3414285714285787,5.7622786380077811,20,1.4285714285714288,0.622699849077239,3,683,689,6
CUST0000801731,0.21,0.21,0.0,1,1.0,0.0,1,0,328,328
CUST0000802170,1.99,1.99,0.0,1,1.0,0.0,1,0,682,682
CUST0000802384,0.98,0.98,0.0,1,1.0,0.0,1,0,392,392
CUST0000802656,0.81,0.81,0.0,1,1.0,0.0,1,0,199,199
CUST0000802771,2.55,2.55,0.0,1,1.0,0.0,2,0,250,250
CUST0000802824,371.79999999999984,23.237500000000004,11.585416209614568,4,1.0,0.0,3,343,528,185
CUST0000803062,809.9400000000021,22.498333333333331,21.714079469832985,8,1.3333333333333333,0.47140452079103168,3,548,566,18
CUST0000803126,2.96,2.96,0.0,1,1.0,0.0,1,0,652,652
CUST0000803466,10212.860000000039,52.10642857142853,28.488728248991738,182,13.000000000000005,9.0711473522214465,2,811,811,0
CUST0000803569,0.31,0.31,0.0,1,1.0,0.0,1,0,104,104
CUST0000803991,19.990000000000002,19.990000000000002,0.0,1,1.0,0.0,3,0,701,701
CUST0000804019,1.92,1.92,0.0,1,1.0,0.0,1,0,480,480
CUST0000804047,9.86,9.86,0.0,1,1.0,0.0,3,0,179,179
CUST0000804061,1996.7199999999937,31.198750000000004,41.676818027981682,15,1.8749999999999993,1.2686114456365278,3,522,591,69
CUST0000804109,1.48,1.48,0.0,1,1.0,0.0,1,0,785,785
CUST0000804514,20.23,20.23,0.0,1,1.0,0.0,2,0,261,261
CUST0000804571,162.12000000000012,3.3085714285714305,1.7474587963376877,11,1.5714285714285716,0.72843135908468359,2,398,732,334
CUST0000804573,3059.6399999999858,37.77333333333344,35.442983634125518,20,2.2222222222222205,1.2272623352430292,3,404,817,413
CUST0000805042,1.68,1.68,0.0,1,1.0,0.0,2,0,719,719
CUST0000805119,12.9,1.4333333333333333,0.88356600709222,3,1.0,0.0,2,93,299,206
CUST0000805189,393.75999999999976,24.610000000000003,27.723182537363929,5,1.2500000000000004,0.43301270189221935,3,631,733,102
CUST0000805341,3462.8400000000033,24.047499999999953,20.634127525776314,32,2.6666666666666718,1.7950549357115009,3,318,381,63
CUST0000805687,0.31,0.31,0.0,1,1.0,0.0,1,0,780,780
CUST0000805965,9.879999999999999,0.6175,0.53946153709045841,5,1.2500000000000004,0.4330127018922193,1,392,469,77
CUST0000806159,1452.2299999999968,8.593076923076918,6.5249289823608114,16,1.2307692307692308,0.4213250442347431,3,598,774,176
CUST0000806205,349.15999999999951,21.8225,14.473662934792973,4,1.0,0.0,3,579,579,0
CUST0000806335,18.180000000000003,4.545,1.1249999999999998,2,1.0,0.0,2,104,352,248
CUST0000806500,10.370000000000001,10.370000000000001,0.0,1,1.0,0.0,2,0,496,496
CUST0000806673,26.359999999999989,6.59,4.47,2,1.0,0.0,2,28,427,399
CUST0000806887,1.8900000000000001,1.8900000000000001,0.0,1,1.0,0.0,1,0,157,157
CUST0000807189,19.950000000000003,2.2166666666666663,1.975083683177894,3,1.0,0.0,1,174,296,122
CUST0000807387,2.3,2.3,0.0,1,1.0,0.0,1,0,641,641
CUST0000807555,6.9299999999999979,0.77,0.62886140497463083,4,1.3333333333333335,0.47140452079103168,1,87,477,390
CUST0000807628,5.58,1.395,0.965,2,1.0,0.0,2,101,440,339
CUST0000808133,37.999999999999993,9.5,1.5500000000000005,3,1.5,0.49999999999999994,2,662,692,30
CUST0000808289,0.34,0.34,0.0,1,1.0,0.0,1,0,697,697
CUST0000808396,12.24,3.06,0.0,2,1.0,0.0,2,331,403,72
CUST0000808725,5.48,1.37,0.0,2,1.0,0.0,1,445,515,70
CUST0000809233,1816.7499999999961,10.749999999999982,12.575254088272535,29,2.2307692307692317,1.36741452574086,1,547,606,59
CUST0000809412,2.92,2.92,0.0,1,1.0,0.0,2,0,204,204
CUST0000809685,16.03,16.03,0.0,1,1.0,0.0,3,0,371,371
CUST0000809769,95411.399999978952,121.69821428571403,46.656982179486427,173,6.1785714285713942,1.909629197899261,3,808,810,2
CUST0000809847,8.98,2.245,1.085,2,1.0,0.0,2,4,341,337
CUST0000809879,9942.2400000003981,20.541818181818176,15.322938430626209,69,3.1363636363636367,1.5752475864694062,2,802,804,2
CUST0000810545,2.85,2.85,0.0,1,1.0,0.0,2,0,198,198
CUST0000811062,23.459999999999997,2.6066666666666665,1.6923422296398039,3,1.0,0.0,2,661,739,78
CUST0000811783,113725.08000001086,145.05749999999782,66.251290263715944,255,9.10714285714279,3.6089104580021951,3,813,815,2
CUST0000812122,22.269999999999996,22.269999999999996,0.0,1,1.0,0.0,3,0,283,283
CUST0000812185,19.799999999999997,4.9499999999999993,0.0,2,1.0,0.0,2,306,360,54
CUST0000812339,8.71,8.71,0.0,1,1.0,0.0,1,0,711,711
CUST0000812410,37119.600000000435,47.346428571428675,18.676446246214883,93,3.3214285714285774,1.2263060509563901,3,809,814,5
CUST0000812445,0.95,0.95,0.0,1,1.0,0.0,1,0,716,716
